token,start_time,end_time,total_minutes,data_points,coverage_percent,avg_gap_seconds,max_gap_minutes,min_price,max_price,price_volatility
BoBj68cWnCvzMNUKzJyR7Jq7tLM3v76D1pYL1E8rpump,2024-10-24 07:02:00,2024-11-15 07:31:00,31709.0,31710,100.00315367876628,60.0,1.0,2.5492862999342777e-05,0.0046343185410696,0.48688122974997894
BoyAq9YacyJQn96e3SM4GQrxKQEHuLXs8sA3V4aspump,2024-10-29 14:29:00,2024-11-14 20:33:00,23404.0,23405,100.00427277388482,60.0,1.0,5.718709426857002e-06,0.0003537811852839,0.8548523713529074
BoyAq9YacyJQn96e3SM4GQrxKQEHuLXs8sA3V4aspump,2024-10-29 14:29:00,2024-11-15 08:35:00,24126.0,24127,100.00414490591064,60.0,1.0,5.718709426857002e-06,0.0003537811852839,0.8473933436539772
BTdGTUjHz5FUSf91Ufo9L9r4LFMTRhE1qDtvUUfypump,2024-10-28 01:55:00,2024-11-14 20:32:00,25597.0,25598,100.00390670781731,60.0,1.0,9.342158151913813e-06,0.0068496211065496,1.509291159017576
BTdGTUjHz5FUSf91Ufo9L9r4LFMTRhE1qDtvUUfypump,2024-10-28 01:55:00,2024-11-15 08:35:00,26320.0,26321,100.00379939209726,60.0,1.0,9.342158151913813e-06,0.0068496211065496,1.4894816337410903
BvKs9ojkYftYCRrsMFZrQmQ68WxbWqP2qa1y9ep271A2,2024-10-29 22:21:00,2024-11-14 22:16:00,23035.0,23036,100.0043412198828,60.0,1.0,2.330092591982716e-06,7.779508364525958e-05,1.145850365473335
BvKs9ojkYftYCRrsMFZrQmQ68WxbWqP2qa1y9ep271A2,2024-10-29 22:21:00,2024-11-15 13:28:00,23947.0,23948,100.00417588842025,60.0,1.0,2.330092591982716e-06,7.779508364525958e-05,1.1251854360887357
BvSyXBvy76mUgzLSbvvT4NQw5rSM4P5zAsdnvqUJpump,2024-10-15 21:32:00,2024-11-14 21:31:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0009273355573755,0.0087411235558472,0.4221055736525783
BvSyXBvy76mUgzLSbvvT4NQw5rSM4P5zAsdnvqUJpump,2024-10-16 11:21:00,2024-11-15 11:20:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0009273355573755,0.0087411235558472,0.42691481320684377
Bw5oXrdwFH8zmewejTVBa5364qFSyA7kskSg69LZpump,2024-10-28 17:28:00,2024-11-14 21:52:00,24744.0,24745,100.00404138376979,60.0,1.0,4.677271723592484e-06,0.0001170150345468,0.8585770560122885
Bw5oXrdwFH8zmewejTVBa5364qFSyA7kskSg69LZpump,2024-10-28 17:28:00,2024-11-15 12:20:00,25612.0,25613,100.00390441980322,60.0,1.0,4.677271723592484e-06,0.0001170150345468,0.8488637834797942
BWxRRwx2WwsJqihxoK8GVNRKKWD2Pp1DsmWXQ2NuuY3V,2024-10-28 06:37:00,2024-11-14 22:03:00,25406.0,25407,100.0039360780918,60.0,1.0,5.446552897363281e-06,0.0003202169738594,2.006383133908815
BWxRRwx2WwsJqihxoK8GVNRKKWD2Pp1DsmWXQ2NuuY3V,2024-10-28 06:37:00,2024-11-15 12:50:00,26293.0,26294,100.00380329365231,60.0,1.0,5.446552897363281e-06,0.0003202169738594,2.0141250626320897
Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,2024-10-24 12:53:00,2024-11-14 19:47:00,30654.0,30655,100.00326221700266,60.0,1.0,1.2652290796756826e-05,0.0302606778276556,0.4040363780544188
Bz4MhmVRQENiCou7ZpJ575wpjNFjBjVBSiVhuNg1pump,2024-10-24 12:53:00,2024-11-15 06:32:00,31299.0,31300,100.00319499025527,60.0,1.0,1.2652290796756826e-05,0.0302606778276556,0.39993950473438095
Bz7vVzQhm2KMW1XgcrDruYega1MiwrAs1DQysrx4tFkp,2024-10-15 20:15:00,2024-11-14 20:14:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0003791316568877,0.0191482831561692,1.109955407790044
Bz7vVzQhm2KMW1XgcrDruYega1MiwrAs1DQysrx4tFkp,2024-10-16 07:47:00,2024-11-15 07:46:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0003791316568877,0.0191482831561692,1.1303129397635396
C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,2024-10-17 22:24:00,2024-11-14 22:03:00,40299.0,40300,100.00248145115262,60.0,1.0,5.4043790721899433e-05,0.0087012930368678,0.9349480491315783
C4j7kPx9PqDnfvxe2uycJQRTAeyGwmU4DyGf21Xgpump,2024-10-17 22:24:00,2024-11-15 12:50:00,41186.0,41187,100.0024280095178,60.0,1.0,5.4043790721899433e-05,0.0087012930368678,0.9209251517517085
Ca8AnVoDbwv31gddMHVyNLpHWYkGRRQFoXCcfe4gpump,2024-10-29 15:35:00,2024-11-14 20:12:00,23317.0,23318,100.00428871638718,60.0,1.0,5.0799615776660105e-06,0.0005110139573433,2.6669644590024317
Ca8AnVoDbwv31gddMHVyNLpHWYkGRRQFoXCcfe4gpump,2024-10-29 15:35:00,2024-11-15 07:39:00,24004.0,24005,100.00416597233794,60.0,1.0,5.0799615776660105e-06,0.0005110139573433,2.635835266615577
CaPS8EpC78RsnDdjNfZGd7Wjdg9156ijvC1aFcA1pump,2024-10-29 22:32:00,2024-11-14 20:30:00,22918.0,22919,100.0043633824941,60.0,1.0,2.8632041244919765e-05,0.0045850101398014,2.5230371206330293
CaPS8EpC78RsnDdjNfZGd7Wjdg9156ijvC1aFcA1pump,2024-10-29 22:32:00,2024-11-15 08:28:00,23636.0,23637,100.00423083432052,60.0,1.0,2.8632041244919765e-05,0.0045850101398014,2.5170339034633433
CBAZNZrZtiBB3GToBqCZ9sRiXZV1z81F6ncH9Exqpump,2024-10-29 14:43:00,2024-11-14 21:10:00,23427.0,23428,100.00426857899005,60.0,1.0,3.454673529609465e-06,0.0001454245755758,0.6716301575827108
CBAZNZrZtiBB3GToBqCZ9sRiXZV1z81F6ncH9Exqpump,2024-10-29 14:43:00,2024-11-15 10:20:00,24217.0,24218,100.0041293306355,60.0,1.0,3.454673529609465e-06,0.0001454245755758,0.6596886757794918
CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,2024-10-28 16:20:00,2024-11-14 19:37:00,24677.0,24678,100.00405235644527,60.0,1.0,0.0001226948984527,0.3234117446144559,0.8317165837454245
CBdCxKo9QavR9hfShgpEBG3zekorAeD7W1jfq2o3pump,2024-10-28 16:20:00,2024-11-15 06:02:00,25302.0,25303,100.00395225673859,60.0,1.0,0.0001226948984527,0.3234117446144559,0.8412081918841172
CCEmLiB7qJP59q5PbqHerP3th7bUAG9kPft9ePwYpump,2024-10-22 14:03:00,2024-11-14 20:28:00,33505.0,33506,100.00298462915981,60.0,1.0,2.951469162781129e-05,0.0157450134151405,0.9756555559998
CCEmLiB7qJP59q5PbqHerP3th7bUAG9kPft9ePwYpump,2024-10-22 14:03:00,2024-11-15 08:20:00,34217.0,34218,100.00292252389163,60.0,1.0,2.951469162781129e-05,0.0157450134151405,0.9949670920777014
CcTxy8iD42BR4PGA3MV3SdMfa8snn2rRgvXJfdDypump,2024-10-16 07:23:00,2024-11-14 20:51:00,42568.0,42569,100.0023491824845,60.0,1.0,1.196053572797122e-05,0.0012439047038689,2.229702409627469
CcTxy8iD42BR4PGA3MV3SdMfa8snn2rRgvXJfdDypump,2024-10-16 09:28:00,2024-11-15 09:27:00,43199.0,43200,100.00231486839972,60.0,1.0,1.196053572797122e-05,0.0012439047038689,2.2408232815522404
CefZxozhhxK88XPJoeWBczYSaBPd35tsKnziTH6Cpump,2024-10-27 14:25:00,2024-11-14 20:01:00,26256.0,26257,100.00380865326022,60.0,1.0,0.0006028914139313,0.0176554366765993,0.689810743393592
CefZxozhhxK88XPJoeWBczYSaBPd35tsKnziTH6Cpump,2024-10-27 14:25:00,2024-11-15 07:09:00,26924.0,26925,100.00371415837171,60.0,1.0,0.0006028914139313,0.0176554366765993,0.6866657814180755
CG5e8otTfszRTZRTNy4WQq5VaLsZW7tuDKMGHJVZpump,2024-10-28 18:56:00,2024-11-14 21:59:00,24663.0,24664,100.0040546567733,60.0,1.0,9.486850912394332e-06,0.0006267587132316,0.5166275928318983
CG5e8otTfszRTZRTNy4WQq5VaLsZW7tuDKMGHJVZpump,2024-10-28 18:56:00,2024-11-15 12:42:00,25546.0,25547,100.00391450716354,60.0,1.0,9.486850912394332e-06,0.0006267587132316,0.5283343588489914
CgtPwSv6w9GmP83p1ctaBMrsSwM7b4WbYvGUchw9pump,2024-10-29 00:27:00,2024-11-14 20:37:00,24250.0,24251,100.0041237113402,60.0,1.0,3.5636406638727208e-06,0.000309766395077,1.4727555987116419
CgtPwSv6w9GmP83p1ctaBMrsSwM7b4WbYvGUchw9pump,2024-10-29 00:27:00,2024-11-15 08:50:00,24983.0,24984,100.00400272185087,60.0,1.0,3.5636406638727208e-06,0.000309766395077,1.4507613080179567
Ci6Y1UX8bY4jxn6YiogJmdCxFEu2jmZhCcG65PStpump,2024-10-15 22:07:00,2024-11-14 22:06:00,43199.0,43200,100.00231486839972,60.0,1.0,4.2016983750464376e-05,0.0008730202899103,0.5171410982768536
Ci6Y1UX8bY4jxn6YiogJmdCxFEu2jmZhCcG65PStpump,2024-10-16 12:58:00,2024-11-15 12:57:00,43199.0,43200,100.00231486839972,60.0,1.0,4.2016983750464376e-05,0.0008730202899103,0.5128008116608151
CLLNTfuCHWAfRzo7utGPcZ6qjcwkDrSVyPVywCUSpump,2024-10-28 07:19:00,2024-11-14 21:23:00,25324.0,25325,100.00394882325068,60.0,1.0,8.746976726151402e-06,0.0004035234308389,1.1705406449865077
CLLNTfuCHWAfRzo7utGPcZ6qjcwkDrSVyPVywCUSpump,2024-10-28 07:19:00,2024-11-15 10:57:00,26138.0,26139,100.0038258474252,60.0,1.0,8.746976726151402e-06,0.0004035234308389,1.1707527587979139
CnTFQGX95Kw6XJVHxGgyWQoLrrU4o8UaEwDzE7D2pump,2024-10-26 20:40:00,2024-11-14 22:18:00,27458.0,27459,100.00364192585039,60.0,1.0,4.691858054846092e-05,0.0019869196011851,0.90695484670414
CnTFQGX95Kw6XJVHxGgyWQoLrrU4o8UaEwDzE7D2pump,2024-10-26 20:40:00,2024-11-15 13:36:00,28376.0,28377,100.00352410487736,60.0,1.0,4.691858054846092e-05,0.0019869196011851,0.9156860119046146
CoseJDEHxsfjjQs5CaXWGd4PH2irHam2FxeuwN2jyAL9,2024-10-17 01:29:00,2024-11-14 22:13:00,41564.0,41565,100.00240592820711,60.0,1.0,1.942670660056325e-06,0.0055445231899366,1.333484702464844
CoseJDEHxsfjjQs5CaXWGd4PH2irHam2FxeuwN2jyAL9,2024-10-17 01:29:00,2024-11-15 13:20:00,42471.0,42472,100.0023545478091,60.0,1.0,1.942670660056325e-06,0.0055445231899366,1.3529878566457645
CrAgb7mMQK52887zGzkDJs4HJbithMWfhcsCQBWSpump,2024-10-29 15:59:00,2024-11-14 20:53:00,23334.0,23335,100.00428559184023,60.0,1.0,4.623566681234442e-06,0.0003948063190512,1.1681120670597507
CrAgb7mMQK52887zGzkDJs4HJbithMWfhcsCQBWSpump,2024-10-29 15:59:00,2024-11-15 09:35:00,24096.0,24097,100.00415006640107,60.0,1.0,4.623566681234442e-06,0.0003948063190512,1.1487475272138867
CsT44i2W2MWp23WQ2EqjorxZVVzuN4niw1cj1Qr5pump,2024-10-29 13:20:00,2024-11-14 20:48:00,23488.0,23489,100.00425749318802,60.0,1.0,3.934006909795995e-06,0.0002522095887309,0.5567073242632588
CsT44i2W2MWp23WQ2EqjorxZVVzuN4niw1cj1Qr5pump,2024-10-29 13:20:00,2024-11-15 09:20:00,24240.0,24241,100.00412541254124,60.0,1.0,3.934006909795995e-06,0.0002522095887309,0.5481438789764738
CUzSRjBvqFFq45mg6j9oyQrDxyUTHEKM2xqKzDkZpump,2024-10-17 03:26:00,2024-11-14 21:55:00,41429.0,41430,100.00241376813344,60.0,1.0,5.830302084644488e-05,0.0179634635002468,1.7103813638701062
CUzSRjBvqFFq45mg6j9oyQrDxyUTHEKM2xqKzDkZpump,2024-10-17 03:26:00,2024-11-15 12:27:00,42301.0,42302,100.00236401030709,60.0,1.0,5.830302084644488e-05,0.0179634635002468,1.7163453363199914
CXfErCqD2ufoZZ7791sRetSiMkeFSH6oKAjW7ERdpump,2024-10-26 00:10:00,2024-11-14 20:17:00,28567.0,28568,100.00350054258409,60.0,1.0,5.426829451214882e-05,0.0088065527881049,1.5474692892153683
CXfErCqD2ufoZZ7791sRetSiMkeFSH6oKAjW7ERdpump,2024-10-26 00:10:00,2024-11-15 07:54:00,29264.0,29265,100.00341716785128,60.0,1.0,5.426829451214882e-05,0.0088065527881049,1.5431093146896688
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-15 19:38:00,2024-11-14 19:37:00,43199.0,43200,100.00231486839972,60.0,1.0,0.1329543107898986,1.0616646490990072,0.3168394597544292
CzLSujWBLFsSjncfkh59rUFqvafWcY5tzedWJSuypump,2024-10-16 06:03:00,2024-11-15 06:02:00,43199.0,43200,100.00231486839972,60.0,1.0,0.1666968524677674,1.0616646490990072,0.30558609112463403
D1hTw3FDvNFcBrZJo62Z6TBVEGsRAbPdahU5Nv8Cpump,2024-10-29 21:19:00,2024-11-14 20:54:00,23015.0,23016,100.00434499239626,60.0,1.0,4.250744758888427e-06,0.0018833846094251,6.297777696831231
D1hTw3FDvNFcBrZJo62Z6TBVEGsRAbPdahU5Nv8Cpump,2024-10-29 21:19:00,2024-11-15 09:35:00,23776.0,23777,100.00420592193808,60.0,1.0,4.250744758888427e-06,0.0018833846094251,6.328640956422812
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,2024-10-29 20:12:00,2024-11-14 21:17:00,23105.0,23106,100.00432806751785,60.0,1.0,1.6548059070832557e-06,0.00010827661245,2.070485729573127
D1RHzBk3rQeCgT9ZdDjEYhfQ8pUTpRj1r2daUExutXTt,2024-10-29 20:12:00,2024-11-15 10:42:00,23910.0,23911,100.00418235048096,60.0,1.0,1.6548059070832557e-06,0.00010827661245,2.050824768839677
D8Uf5HeqqJDACDSdrVTq262UDHZUppEjFEGsBXxppump,2024-10-28 16:35:00,2024-11-14 21:58:00,24803.0,24804,100.00403177035035,60.0,1.0,7.731444133052942e-06,0.0007930040057781,2.6224198345314345
D8Uf5HeqqJDACDSdrVTq262UDHZUppEjFEGsBXxppump,2024-10-28 16:35:00,2024-11-15 12:35:00,25680.0,25681,100.00389408099689,60.0,1.0,7.731444133052942e-06,0.0007930040057781,2.624228872944936
DfM9er5w34UT5rKDYm3HD1WMPWYYW3NTGhCbrXufpump,2024-10-29 00:26:00,2024-11-14 21:12:00,24286.0,24287,100.00411759861649,60.0,1.0,6.643638420189343e-06,0.0001789704488604,0.8657348444191639
DfM9er5w34UT5rKDYm3HD1WMPWYYW3NTGhCbrXufpump,2024-10-29 00:26:00,2024-11-15 10:27:00,25081.0,25082,100.00398708185479,60.0,1.0,6.643638420189343e-06,0.0001789704488604,0.8633507955259704
DFqZEP3MtYKqPuJx1A8tjuQDZNwdtfn9EePYopZFpump,2024-10-29 03:53:00,2024-11-14 21:09:00,24076.0,24077,100.00415351387272,60.0,1.0,4.159798285730391e-06,0.0002826668515387,0.6653582755078359
DFqZEP3MtYKqPuJx1A8tjuQDZNwdtfn9EePYopZFpump,2024-10-29 03:53:00,2024-11-15 10:20:00,24867.0,24868,100.0040213938151,60.0,1.0,4.159798285730391e-06,0.0002826668515387,0.6520182746422741
dFVMDELpHeSL4CfCmNiuGS6XRyxSAgP7AwW266Lpump,2024-10-19 13:07:00,2024-11-14 21:50:00,37963.0,37964,100.00263414377157,60.0,1.0,2.4715637840143712e-05,0.0029234085803399,0.7969494357719489
dFVMDELpHeSL4CfCmNiuGS6XRyxSAgP7AwW266Lpump,2024-10-19 13:07:00,2024-11-15 12:12:00,38825.0,38826,100.00257566001287,60.0,1.0,2.4715637840143712e-05,0.0029234085803399,0.7932487907269969
DFy12AkbxKnR2s2gaYz1AvxgxqGDrMEjjzK1GG3Ypump,2024-10-24 18:01:00,2024-11-14 21:52:00,30471.0,30472,100.00328180893308,60.0,1.0,9.673886058745297e-05,0.001938862761665,0.5499196434605944
DFy12AkbxKnR2s2gaYz1AvxgxqGDrMEjjzK1GG3Ypump,2024-10-24 18:01:00,2024-11-15 12:20:00,31339.0,31340,100.00319091228182,60.0,1.0,9.673886058745297e-05,0.001938862761665,0.5403801284543821
DjjR9m7hRi8FckyaLQMxFNxftSdefme9SzA7zS5ED6F9,2024-10-15 19:44:00,2024-11-14 19:42:00,43198.0,43199,100.00231492198712,60.0,1.0,1.568838590707519,121.97197609821748,0.5351247576348298
DjjR9m7hRi8FckyaLQMxFNxftSdefme9SzA7zS5ED6F9,2024-10-16 06:18:00,2024-11-15 06:17:00,43199.0,43200,100.00231486839972,60.0,1.0,1.568838590707519,121.97197609821748,0.5145487029809211
Dogg6xWSgkF8KbsHkTWD3Et4J9a8VBLZjrASURXGiLe1,2024-10-15 20:41:00,2024-11-14 20:40:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0001376487995157,0.0102930004570551,0.6947536926766088
Dogg6xWSgkF8KbsHkTWD3Et4J9a8VBLZjrASURXGiLe1,2024-10-16 08:59:00,2024-11-15 08:58:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0003181492538068,0.0102930004570551,0.6878529862985834
DPEPsFbcwLhNQP9RWZDCaQUnDtdRjRCAom5gLWa5pump,2024-10-15 22:14:00,2024-11-14 22:13:00,43199.0,43200,100.00231486839972,60.0,1.0,2.371690482845424e-05,0.0020026256389296,1.4675450062603899
DPEPsFbcwLhNQP9RWZDCaQUnDtdRjRCAom5gLWa5pump,2024-10-16 13:22:00,2024-11-15 13:21:00,43199.0,43200,100.00231486839972,60.0,1.0,2.371690482845424e-05,0.0020026256389296,1.499012335791489
DPfhZt2wjTYTsA3JjNEJCDyX3Rn1ef8sbje6AMGDpump,2024-10-15 22:20:00,2024-11-14 22:19:00,43199.0,43200,100.00231486839972,60.0,1.0,2.690333793956809e-05,0.005741835387361,1.0545606611963152
DPfhZt2wjTYTsA3JjNEJCDyX3Rn1ef8sbje6AMGDpump,2024-10-16 13:37:00,2024-11-15 13:36:00,43199.0,43200,100.00231486839972,60.0,1.0,2.722317145173708e-05,0.005741835387361,1.0265738483926088
DqWbfzoFmZPrrQP7MdqYvwZbCkBNu2fSSaJqUrqEVYyX,2024-10-29 18:27:00,2024-11-14 19:39:00,23112.0,23113,100.0043267566632,60.0,1.0,4.721956834813128e-05,0.004845724883353,1.1473519326071457
DqWbfzoFmZPrrQP7MdqYvwZbCkBNu2fSSaJqUrqEVYyX,2024-10-29 18:27:00,2024-11-15 06:10:00,23743.0,23744,100.00421176767888,60.0,1.0,3.489466212920302e-05,0.004845724883353,1.165295116619871
DqwYJXj2oDY545oAQgfh6x6cMKqEM97BoErdF3hSpump,2024-10-29 19:38:00,2024-11-14 20:03:00,23065.0,23066,100.00433557337958,60.0,1.0,1.6002732003239365e-05,0.0019566885538878,1.6042491176596159
DqwYJXj2oDY545oAQgfh6x6cMKqEM97BoErdF3hSpump,2024-10-29 19:38:00,2024-11-15 07:16:00,23738.0,23739,100.00421265481508,60.0,1.0,1.5691910114430423e-05,0.0019566885538878,1.6255960163622847
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,2024-10-29 07:28:00,2024-11-14 19:56:00,23788.0,23789,100.0042038002354,60.0,1.0,8.413382456272007e-06,0.0011931672521458,2.9398999533328585
Drd6JuPM9h6vSbk6jpbVoMbPYiBZonsEsHFSmhigMEgQ,2024-10-29 07:28:00,2024-11-15 06:54:00,24446.0,24447,100.0040906487769,60.0,1.0,8.413382456272007e-06,0.0011931672521458,2.9410254632909263
Ds4tykSf8vESCZPDLznadsfPXNgPzU5mVwc3oXXFwX5t,2024-10-25 22:16:00,2024-11-14 21:17:00,28741.0,28742,100.0034793500574,60.0,1.0,4.2228916320277056e-06,0.0033076413737145,0.8187731249265835
Ds4tykSf8vESCZPDLznadsfPXNgPzU5mVwc3oXXFwX5t,2024-10-25 22:16:00,2024-11-15 10:42:00,29546.0,29547,100.00338455290057,60.0,1.0,4.2228916320277056e-06,0.0033076413737145,0.8361513327939679
DwDtUqBZJtbRpdjsFw3N7YKB5epocSru25BGcVhfcYtg,2024-10-24 05:45:00,2024-11-14 19:53:00,31088.0,31089,100.00321667524447,60.0,1.0,5.6056142190419805e-05,0.0201880751403194,0.49509344731901317
DwDtUqBZJtbRpdjsFw3N7YKB5epocSru25BGcVhfcYtg,2024-10-24 05:45:00,2024-11-15 06:47:00,31742.0,31743,100.00315040010082,60.0,1.0,5.6056142190419805e-05,0.0270069471437935,0.5362033957976763
DwGJNktdqxH2n6rvQ2MYbMFNzxp8zD5EEGEU59Qapump,2024-10-29 03:00:00,2024-11-14 21:07:00,24127.0,24128,100.0041447341153,60.0,1.0,3.133874582015984e-06,0.000191626778675,0.9735287146828052
DwGJNktdqxH2n6rvQ2MYbMFNzxp8zD5EEGEU59Qapump,2024-10-29 03:00:00,2024-11-15 10:13:00,24913.0,24914,100.00401396861076,60.0,1.0,3.133874582015984e-06,0.000191626778675,0.9557406068361293
Dx3Tb5DXfHEaaKejcerYtpQx7h5qUiikwBhkqTWrpump,2024-10-29 05:21:00,2024-11-14 19:55:00,23914.0,23915,100.00418165091578,60.0,1.0,3.2001165974770363e-06,0.0215989392948441,23.51303438637317
Dx3Tb5DXfHEaaKejcerYtpQx7h5qUiikwBhkqTWrpump,2024-10-29 05:21:00,2024-11-15 06:54:00,24573.0,24574,100.00406950718268,60.0,1.0,3.2001165974770363e-06,0.0215989392948441,23.669950495563988
Dzjy3hSeRKfCmgVcNheyHN8hi4zDCPT9mXH13GJVpump,2024-10-29 17:41:00,2024-11-14 20:35:00,23214.0,23215,100.00430774532609,60.0,1.0,3.666698837406847e-06,0.0007274289298497,2.785840677350079
Dzjy3hSeRKfCmgVcNheyHN8hi4zDCPT9mXH13GJVpump,2024-10-29 17:41:00,2024-11-15 08:43:00,23942.0,23943,100.00417676050455,60.0,1.0,3.666698837406847e-06,0.0007274289298497,2.7476754929036944
E1vpyG4Yy7FV4Y1aGvGkRV5PH38JrEZv2QUm8PEdpump,2024-10-28 00:39:00,2024-11-14 21:14:00,25715.0,25716,100.00388878086719,60.0,1.0,4.0659265017959446e-05,0.0014581878510657,0.45667124503243445
E1vpyG4Yy7FV4Y1aGvGkRV5PH38JrEZv2QUm8PEdpump,2024-10-28 00:39:00,2024-11-15 10:35:00,26516.0,26517,100.00377130788958,60.0,1.0,4.0659265017959446e-05,0.0014581878510657,0.45207978652374
E6AujzX54E1ZoPDFP2CyG3HHUVKygEkp6DRqig61pump,2024-10-15 21:40:00,2024-11-14 21:38:00,43198.0,43199,100.00231492198712,60.0,1.0,0.0013304396409582,0.0144588488558546,0.7711024639450903
E6AujzX54E1ZoPDFP2CyG3HHUVKygEkp6DRqig61pump,2024-10-16 11:43:00,2024-11-15 11:42:00,43199.0,43200,100.00231486839972,60.0,1.0,0.0013304396409582,0.0144588488558546,0.7823210974476896
E83nfay8WhS9bKAQEdBbCi73XvSwmLeWGXUs5qHupump,2024-10-29 22:07:00,2024-11-14 21:36:00,23009.0,23010,100.0043461254292,60.0,1.0,4.030838546642407e-06,0.0002194733672079,1.9901642803088329
E83nfay8WhS9bKAQEdBbCi73XvSwmLeWGXUs5qHupump,2024-10-29 22:07:00,2024-11-15 11:35:00,23848.0,23849,100.00419322375042,60.0,1.0,4.030838546642407e-06,0.0002194733672079,1.978860298790181
E8F25YPZv8128TheGJxfa2XMAZZyTQRYBfSaVfszpump,2024-10-29 20:34:00,2024-11-14 20:09:00,23015.0,23016,100.00434499239626,60.0,1.0,6.756641732508576e-06,0.0004127666873988,1.4235347949357653
E8F25YPZv8128TheGJxfa2XMAZZyTQRYBfSaVfszpump,2024-10-29 20:34:00,2024-11-15 07:32:00,23698.0,23699,100.00421976538105,60.0,1.0,6.756641732508576e-06,0.0004127666873988,1.4122935478886713
E8XbEd58s12PzTyCWmFpWTTrmr46AhT8beVhdps3pump,2024-10-28 19:41:00,2024-11-14 21:33:00,24592.0,24593,100.00406636304488,60.0,1.0,1.1850670066944832e-05,0.0008576502956869,1.2859092537389487
E8XbEd58s12PzTyCWmFpWTTrmr46AhT8beVhdps3pump,2024-10-28 19:41:00,2024-11-15 11:27:00,25426.0,25427,100.00393298198694,60.0,1.0,1.182167911605977e-05,0.0008576502956869,1.2987094667803007
E9D6L8hM9ZDZPdMo9vAjtWAGEasXdEfaK45bsBsApump,2024-10-29 12:59:00,2024-11-14 21:12:00,23533.0,23534,100.00424935197383,60.0,1.0,3.753029739149589e-06,0.0001549913747388,0.902458140970098
E9D6L8hM9ZDZPdMo9vAjtWAGEasXdEfaK45bsBsApump,2024-10-29 12:59:00,2024-11-15 10:27:00,24328.0,24329,100.0041104899704,60.0,1.0,3.753029739149589e-06,0.0001549913747388,0.8864928042502198
EB8uJb7PfZhEGgLxzTURemxoXMHAEvAnbNi48JQhpump,2024-10-19 20:04:00,2024-11-14 21:57:00,37553.0,37554,100.00266290309696,60.0,1.0,1.540249729858999e-05,0.0042920401377579,0.9793847403981611
EB8uJb7PfZhEGgLxzTURemxoXMHAEvAnbNi48JQhpump,2024-10-19 20:04:00,2024-11-15 12:35:00,38431.0,38432,100.00260206604044,60.0,1.0,1.540249729858999e-05,0.0042920401377579,0.964444196418448
EegQmCFNWdhZsh75XUdW2TaM8S13LAGf6JzNgHpxpump,2024-10-29 12:48:00,2024-11-14 21:04:00,23536.0,23537,100.0042488103331,60.0,1.0,4.664489483663008e-06,0.0002818921607201,0.7604137128523204
EegQmCFNWdhZsh75XUdW2TaM8S13LAGf6JzNgHpxpump,2024-10-29 12:48:00,2024-11-15 10:05:00,24317.0,24318,100.0041123493852,60.0,1.0,4.664489483663008e-06,0.0002818921607201,0.7499157420455062
EijUb7SgZgoyCe2KF8BzTsyrPH7DrAaZYNVD67SGpump,2024-10-24 10:56:00,2024-11-14 20:09:00,30793.0,30794,100.00324749131295,60.0,1.0,3.0899269063123072e-06,0.0039100048037702,4.049596421576579
EijUb7SgZgoyCe2KF8BzTsyrPH7DrAaZYNVD67SGpump,2024-10-24 10:56:00,2024-11-15 07:31:00,31475.0,31476,100.00317712470215,60.0,1.0,3.0899269063123072e-06,0.0039100048037702,4.09150971639846
EJdD2Tx4MWzbhjMRAHpTPt7xHTr9wKyDqQtnXH2wpump,2024-10-29 16:29:00,2024-11-14 20:46:00,23297.0,23298,100.00429239816286,60.0,1.0,5.167618995389719e-06,0.000448944497505,1.4167450399286252
EJdD2Tx4MWzbhjMRAHpTPt7xHTr9wKyDqQtnXH2wpump,2024-10-29 16:29:00,2024-11-15 09:13:00,24044.0,24045,100.00415904175676,60.0,1.0,5.167618995389719e-06,0.000448944497505,1.3980835921541253
EswvJvhPy8A8rWPdLJ5ATYW6cY5x483oS4QWWroZpump,2024-10-29 04:59:00,2024-11-14 19:39:00,23920.0,23921,100.00418060200668,60.0,1.0,0.0002214681538468,0.0090569484144691,0.480256181649922
EswvJvhPy8A8rWPdLJ5ATYW6cY5x483oS4QWWroZpump,2024-10-29 04:59:00,2024-11-15 06:10:00,24551.0,24552,100.00407315384304,60.0,1.0,0.0002214681538468,0.0090569484144691,0.4855569176695887
EtKQEWWWGJz6AuCnfovQJ1wFB8Hxs2P3Zqz7cM1rpump,2024-10-29 13:50:00,2024-11-14 20:40:00,23450.0,23451,100.0042643923241,60.0,1.0,6.305429518085739e-06,0.0001770296709283,0.7060916525993791
